what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607879796595
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607879799292
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1607879830526
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1607879830529
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607879831738
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607879835716
error,log,,,"The system console model is invalid. Cannot launch.",1607879836410
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607879836453
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607879839509
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1607879852775
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1607879852779
error,log,,,"The system console model is invalid. Cannot launch.",1607879865165
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607879865190
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607879867343
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1607879876089
error,log,,,"The system console model is invalid. Cannot launch.",1607879888520
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607879888544
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607879889870
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1607879891908
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607879902642
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607879905509
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607879912233
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607879917821
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1607879917850
opened,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1607879922061
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1607879922376
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1607879922390
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607879946339
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607879996812
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1607880010327
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1607880014548
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607880019236
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607880025002
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1607880026152
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1607880036669
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607880055027
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607880136354
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607880139660
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607880154332
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607880155578
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607880166177
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607880170432
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607880295163
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607880296058
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607880563570
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607880564809
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607880616932
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607880630602
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607880801900
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607880817604
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607880856906
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1607880865586
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1607880866664
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1607880867774
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1607880868609
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1607880872767
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1607880886986
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1607880895767
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1607880902682
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1607880905733
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1607880908348
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607880914044
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607880960627
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607880965987
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607880969329
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607880982611
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607881022141
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607881023395
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607881031866
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607881033026
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607881173133
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1607881180608
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607881184187
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1607881187940
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1607881192117
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607881312470
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1607881312472
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607881323227
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607881325981
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1607881326610
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1607881330126
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607881347393
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607881357644
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1607881357647
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607881358569
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607881374698
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607881375776
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607881379565
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607881380395
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607881477552
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607881478922
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607881596992
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607881599232
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607881639314
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607881640640
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607881744065
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607881744976
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607883157816
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607883158837
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885128624
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885136812
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885143477
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1607885145059
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1607885146812
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885169889
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885179623
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1607885187276
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1607885189866
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1607885197962
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1607885205823
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885214046
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885216589
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1607885221797
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1607885231531
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1607885232864
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1607885233841
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1607885234993
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1607885236156
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885237802
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885240318
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1607885242273
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1607885242447
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1607885256598
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1607885258370
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885260474
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885263087
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1607885269554
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1607885269730
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885276467
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885291573
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1607885297368
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1607885300005
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885320164
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885321309
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885321644
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885328629
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1607885331902
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1607885333241
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885334783
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885337356
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1607885339731
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1607885339899
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1607885350537
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885352426
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885354545
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1607885360747
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885362476
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885365008
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885374619
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885388046
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885389915
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885409363
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885409644
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885410358
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885421789
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885497230
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1607885505699
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885506978
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885518179
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1607885519748
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1607885522604
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1607885535906
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1607885537394
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1607885540314
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1607885541477
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1607885546170
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1607885547999
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885549445
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885554825
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885555337
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885559218
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885565451
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885589005
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885590779
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885597386
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1607885607582
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1607885611981
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1607885615177
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885620487
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885621577
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1607885621723
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607885621931
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1607885622287
stopped,bundle,com.altera.debug.cdi.gdb.plugin,11.1.0.259,"com.altera.debug.cdi.gdb.plugin",1607885622288
stopped,bundle,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch",1607885622288
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1607885622288
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1607885622289
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.search",1607885622290
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1607885622290
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1607885622291
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201009141542,"org.eclipse.cdt.gdb.ui",1607885622292
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1607885622292
stopped,bundle,com.altera.sbtgui.ui,11.1.0.259,"com.altera.sbtgui.ui",1607885622293
stopped,bundle,com.altera.sbtgui.project,11.1.0.259,"com.altera.sbtgui.project",1607885622293
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1607885622293
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1607885622293
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.traditional",1607885622309
stopped,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1607885622309
stopped,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1607885622309
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1607886747565
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1607886747566
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1607886747567
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1607886747568
started,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1607886747568
started,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1607886747569
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1607886747570
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1607886747571
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1607886747584
started,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1607886747584
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1607886747585
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1607886747586
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1607886747587
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1607886747588
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1607886747589
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1607886747590
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1607886747591
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1607886747591
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1607886747593
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1607886747593
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1607886747594
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1607886747595
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1607886747596
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1607886747597
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1607886747597
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1607886747598
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1607886747599
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1607886747599
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1607886747600
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1607886747601
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1607886747601
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1607886747602
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1607886747603
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1607886747604
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1607886747604
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1607886747604
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1607886747608
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1607886747608
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1607886747609
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1607886747610
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1607886747611
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1607886747613
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1607886747615
