what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1608125440471
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1608125440471
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1608125440471
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1608125440472
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1608125440473
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1608125440473
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1608125440474
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1608125440475
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1608125440476
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1608125440477
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1608125440477
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1608125440478
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1608125440479
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1608125440481
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1608125440481
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1608125440481
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1608125440482
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1608125440483
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1608125440484
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1608125440484
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1608125440487
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1608125440488
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1608125440489
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1608125440490
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1608125440491
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1608125440492
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1608125440493
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1608125440495
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1608125440496
started,bundle,com.altera.sbtgui.integration,11.1.0.259,"com.altera.sbtgui.integration",1608125440497
started,bundle,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch",1608125440498
started,bundle,com.altera.sbtgui.project,11.1.0.259,"com.altera.sbtgui.project",1608125440499
started,bundle,com.altera.systemconsole,11.1.0.259,"com.altera.systemconsole",1608125440499
started,bundle,com.altera.utilities,11.1.0.259,"com.altera.utilities",1608125440500
os,sysinfo,,,"win32",1608125440504
arch,sysinfo,,,"x86",1608125440504
ws,sysinfo,,,"win32",1608125440504
locale,sysinfo,,,"en_US",1608125440504
processors,sysinfo,,,"8",1608125440504
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1608125440504
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1608125440504
java.specification.name,sysinfo,,,"Java Platform API Specification",1608125440504
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1608125440504
java.specification.version,sysinfo,,,"1.6",1608125440504
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1608125440504
java.version,sysinfo,,,"1.6.0_23",1608125440504
java.vm.info,sysinfo,,,"mixed mode",1608125440504
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1608125440504
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1608125440504
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1608125440504
java.vm.specification.version,sysinfo,,,"1.0",1608125440504
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1608125440504
java.vm.version,sysinfo,,,"19.0-b09",1608125440504
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1608125450837
started,bundle,com.altera.sbtgui.core,11.1.0.259,"com.altera.sbtgui.core",1608125451434
